,AcresBurned,Started,Latitude,Longitude,precip,max_temp,min_hum,avg_wind,fires_last_year
85,57.0,2014-03-28,33.5982,-116.1985,0.0,2502.4983333333334,555.6,176.17333333333335,1
86,56.0,2014-05-14,33.023604,-116.776117,0.29133333333333333,2400.7466666666664,1185.033333333333,122.14833333333334,3
87,50.0,2014-05-14,40.39,-122.721,0.28950000000000004,2346.4249999999997,849.0166666666667,110.61500000000001,0
88,48.0,2014-10-16,33.93869,-117.70643000000001,0.026166666666666664,2687.938333333334,1054.4833333333333,67.53500000000001,1
89,47.0,2014-07-07,35.8218,-121.0226,0.0,2565.413333333333,859.8666666666669,208.43666666666664,0
90,40.0,2014-06-09,36.991825,-119.52550600000001,0.3095,2644.805,616.5500000000002,161.92,1
91,38.0,2014-07-07,39.1871,-121.2687,0.004333333333333334,2761.645,696.8,127.72833333333334,0
92,37.0,2014-08-01,40.706655,-123.926176,0.0,3047.1233333333334,419.59999999999997,117.66166666666668,2
93,37.0,2014-05-27,37.562315999999996,-121.002831,0.16316666666666668,2513.5783333333334,686.5,190.935,0
94,31.0,2014-06-06,33.729828000000005,-116.00223899999999,0.0,2903.4383333333326,381.21666666666664,219.32333333333332,3
95,30.0,2014-07-29,41.587986,-122.53328700000002,0.0,3016.2749999999996,431.8666666666667,117.54666666666665,0
96,30.0,2014-07-09,38.608336,-120.70323799999998,0.06783333333333333,2625.971666666666,582.3000000000001,119.66666666666666,0
97,29.0,2014-05-05,32.665,-116.22200000000001,0.025,2617.6249999999995,600.05,98.06333333333333,1
98,27.0,2014-09-11,38.695961,-122.384054,0.0,2604.9316666666664,1287.3166666666668,115.24666666666666,2
99,25.0,2014-09-29,34.358740999999995,-119.13314299999999,0.001,2501.7200000000003,1524.8166666666668,103.13166666666667,0
100,25.0,2014-08-29,40.0,29.24,0.8426666666666666,3154.6500000000005,884.3166666666666,167.1566666666667,7
101,25.0,2014-06-11,36.742746999999994,-119.24149299999999,0.19566666666666666,2713.758333333333,482.08333333333326,151.53166666666672,2
102,20.0,2014-09-25,38.9195001,-120.1140659,0.7685,2581.6933333333336,741.0333333333333,169.9433333333333,4
103,20.0,2014-08-16,32.59154,-116.89516,0.050833333333333335,2498.2616666666668,1655.55,118.23833333333332,12
104,15.0,2014-07-01,40.41,-123.24,0.0,2850.766666666666,416.7,117.05333333333331,0
105,14.0,2014-07-21,39.062032,-120.722718,0.1865,2631.1066666666666,669.2833333333333,169.91666666666663,1
106,14.0,2014-06-04,33.729828000000005,-116.00223899999999,0.0,2878.708333333334,388.8166666666667,217.91000000000003,2
107,10.0,2014-08-26,37.0,18.4,0.9091666666666667,3147.3750000000005,917.9666666666668,172.73000000000002,2
108,6.0,2014-08-24,38.5071,-122.32590400000001,0.0,2553.5966666666664,1416.016666666667,126.33,1
109,0.0,2014-08-11,41.79600000000001,-123.374,0.035500000000000004,3039.11,472.9666666666667,115.24999999999999,5
110,151623.0,2015-07-31,36.874,-118.905,0.028166666666666666,2943.8116666666665,526.9666666666667,164.2166666666667,2
111,77081.0,2015-07-30,40.647803,-123.114476,0.036166666666666666,3043.6949999999983,448.84999999999997,121.11666666666667,1
112,69438.0,2015-07-29,38.886353799999995,-122.47624750000001,0.06683333333333333,2627.838333333333,1164.0166666666664,129.10000000000002,1
113,36503.0,2015-07-30,40.647803,-123.114476,0.036166666666666666,3043.6949999999983,448.84999999999997,121.11666666666667,1
114,31359.0,2015-06-17,34.160277777778,-116.89277777778,0.4028333333333333,1996.1583333333333,769.8666666666668,109.58166666666662,0
115,30361.0,2015-07-31,41.763958,-124.00361399999998,0.3271666666666667,2793.6166666666663,672.2333333333331,112.22666666666666,0
116,29416.0,2015-07-30,40.647803,-123.114476,0.036166666666666666,3043.6949999999983,448.84999999999997,121.11666666666667,1
117,25118.0,2015-08-09,38.8142503,-122.48673190000001,0.037500000000000006,2624.243333333334,1197.1000000000004,127.52000000000004,2
118,25118.0,2015-08-09,38.8142503,-122.48673190000001,0.037500000000000006,2624.243333333334,1197.1000000000004,127.52000000000004,3
119,10570.0,2015-08-03,40.938,-120.105,1.1105,2615.0350000000003,702.1999999999999,112.05166666666668,2
120,7509.0,2015-08-01,41.763958,-124.00361399999998,0.31833333333333336,2803.918333333333,668.5000000000003,111.76666666666667,1
121,7000.0,2015-02-06,36.561977,-117.403927,0.2656666666666667,1785.2499999999998,1002.4833333333331,202.57666666666663,0
122,7000.0,2015-02-06,37.915836,-118.87516699999999,0.014833333333333332,1864.8866666666665,584.7666666666668,104.92499999999998,0
123,6980.0,2015-07-19,36.24,-118.54,0.059,2928.210000000001,859.3333333333333,109.28666666666666,0
124,5702.0,2015-07-25,37.279722,-119.50013999999999,0.16783333333333333,2886.25,641.7333333333333,162.74666666666667,3
125,4883.0,2015-07-30,40.706655,-123.926176,0.317,2780.71,681.6500000000001,112.37833333333334,3
126,4863.0,2015-07-30,41.398999999999994,-121.39200000000001,0.6766666666666667,2640.1466666666665,856.1833333333333,144.1366666666667,3
127,4250.0,2015-07-17,34.339,-117.478,0.0885,2790.4616666666666,454.6333333333332,208.2566666666667,3
128,3676.0,2015-08-14,37.915836,-118.87516699999999,0.194,2717.0800000000004,488.34999999999997,110.30666666666667,2
129,2700.0,2015-08-19,37.3845,-121.3732,0.042333333333333334,2891.9266666666663,784.6999999999999,176.30333333333334,4
130,2446.0,2015-08-16,35.3477,-120.6269,0.6933333333333334,2392.335,1622.7333333333333,93.53333333333333,2
131,2304.0,2015-07-25,39.192088,-120.88231299999998,0.11733333333333333,2854.196666666666,649.7166666666665,100.87333333333333,0
132,1850.0,2015-08-13,33.023604,-116.776117,0.0,2651.2383333333346,1511.5999999999995,121.98500000000003,6
133,1791.0,2015-06-20,35.385224,-120.447544,0.7006666666666665,2447.8550000000005,1023.9666666666666,90.09499999999998,0
134,1542.0,2015-06-10,40.924,-123.16799999999999,0.758867924528302,2084.675471698113,923.8867924528303,94.5811320754717,0
135,1450.0,2015-07-31,37.194806,-120.722802,0.0,2835.153333333333,797.1833333333333,104.00666666666665,2
136,1333.0,2015-07-18,37.194806,-120.722802,0.0,2807.936666666666,804.2333333333333,111.11166666666668,1
137,1086.0,2015-09-19,36.3699644,-121.589554,0.10283333333333333,2401.8483333333334,1526.8666666666666,121.72333333333333,0
138,1049.0,2015-04-18,33.884313,-117.64275900000001,0.1815,2338.3233333333346,999.2499999999998,119.53833333333333,0
139,1042.0,2015-09-11,39.5218,-121.3363,0.0006666666666666666,2779.975,785.4,120.04333333333332,3
140,920.0,2015-06-18,37.165766999999995,-119.52394299999999,0.3925,2649.2149999999992,732.2500000000001,157.8083333333333,0
141,860.0,2015-10-03,39.665959,-121.601919,0.1475,2656.115,1044.7,72.93666666666667,5
142,673.0,2015-09-02,55.23,-122.0,0.259,2507.4349999999995,740.8000000000001,136.525,5
143,670.0,2015-10-12,36.70854,-121.32733999999999,0.12933333333333333,2646.953333333333,965.1666666666667,100.03833333333334,1
144,543.0,2015-08-10,33.5736,-116.5387,0.0,3056.6766666666667,659.4666666666668,129.26666666666665,6
145,509.0,2015-02-06,37.915836,-118.87516699999999,0.014833333333333332,1864.8866666666665,584.7666666666668,104.92499999999998,0
146,500.0,2015-06-18,37.209821000000005,-119.749802,0.3925,2649.2149999999992,732.2500000000001,157.8083333333333,0
147,430.0,2015-07-21,36.085212,-118.82423500000002,0.11816666666666666,2950.5016666666666,653.05,115.45499999999998,1
148,415.0,2015-09-07,37.570029999999996,-119.912861,0.0,2865.978333333334,551.8666666666667,145.95666666666665,2
149,415.0,2015-06-24,34.361007,-118.535793,0.18316666666666667,2508.12,1041.8333333333335,161.3983333333333,0
150,400.0,2015-07-29,39.43963,-121.38793999999999,0.020833333333333336,2799.966666666666,867.5833333333333,112.17833333333334,1
151,374.0,2015-08-16,34.196397999999995,-118.26186200000001,0.28600000000000003,2693.793333333334,1025.8333333333335,109.41166666666666,2
152,355.0,2015-07-02,38.44355,-120.653856,0.11766666666666667,2625.6783333333333,764.2499999999997,98.05166666666668,1
153,300.0,2015-08-16,34.196397999999995,-118.26186200000001,0.28600000000000003,2693.793333333334,1025.8333333333335,109.41166666666666,2
154,300.0,2015-06-05,37.647139,-121.91248799999998,0.5598333333333333,2179.38,1371.4166666666663,136.95000000000002,1
155,282.0,2015-08-02,34.358740999999995,-119.13314299999999,0.035166666666666666,2410.9583333333335,1780.9,82.86500000000001,1
156,275.0,2015-05-11,37.08312,-121.06963,0.4446666666666667,2411.996666666667,699.9333333333335,166.55000000000004,0
157,242.0,2015-05-28,37.647139,-121.91248799999998,0.8058333333333334,2128.891666666667,1377.9166666666667,140.41333333333333,0
158,227.0,2015-07-30,39.432388,-123.442881,0.0071666666666666675,2803.5616666666674,748.45,111.495,2
159,215.0,2015-09-09,37.220695,-121.69051,0.0405,2629.8416666666667,1095.8166666666666,151.89666666666668,1
160,215.0,2015-08-22,38.925764,-122.879272,0.0026666666666666666,2761.3250000000003,791.8499999999999,114.17166666666668,3
161,214.0,2015-07-13,33.7626,-117.7274,0.009166666666666667,2434.6749999999997,1570.966666666667,118.23333333333333,0
162,212.0,2015-07-29,40.415108000000004,-122.439939,0.03783333333333333,3030.8816666666667,456.99999999999994,121.76000000000002,1
163,211.0,2015-06-29,34.537057,-120.039973,1.3013333333333332,2454.911666666667,1330.9333333333334,139.39500000000004,0
164,204.0,2015-07-29,37.823,-120.15643999999999,0.064,2902.1866666666665,596.8833333333332,151.01666666666668,0
165,200.0,2015-07-17,34.367,-117.68299999999999,0.014166666666666668,2594.675,1307.05,78.63000000000002,1
166,200.0,2015-02-24,41.485,-121.851,2.0268333333333333,1765.6466666666665,1360.716666666667,141.505,0
167,195.0,2015-07-30,37.81629,-121.68113000000001,1.104666666666667,2723.7533333333326,976.7833333333333,164.17499999999995,0
168,186.0,2015-08-14,34.358740999999995,-119.13314299999999,0.024166666666666666,2455.0483333333336,1705.0999999999992,97.99999999999999,2
169,181.0,2015-07-13,41.8048,-122.5029,0.5451666666666667,2719.681666666667,808.0333333333333,106.42333333333332,1
170,171.0,2015-06-17,32.9421,-116.8534,0.0,2370.9216666666666,1580.1166666666666,142.4,0
171,170.0,2015-09-09,40.400196,-120.553075,0.184,2709.5166666666664,369.7833333333333,155.01333333333335,3
172,170.0,2015-07-04,39.8448,-122.3638,0.0011666666666666668,2815.865,893.3,152.905,1
173,167.0,2015-08-20,35.346629,-118.729506,0.30683333333333335,2917.9766666666665,829.5333333333332,117.84000000000002,1
174,167.0,2015-07-24,33.383889,-116.86861100000002,0.8868333333333333,2710.535,1137.6,148.18833333333333,3
175,164.0,2015-06-22,34.358740999999995,-119.13314299999999,0.2063333333333333,2200.21,1829.0666666666664,47.44166666666666,0
176,158.0,2015-07-24,41.295667,-123.784067,0.3596666666666667,2767.6366666666668,737.1166666666668,110.96833333333335,1
177,158.0,2015-06-18,39.2688,-121.26471000000001,0.08249999999999999,2575.1433333333325,1028.4666666666667,125.37500000000001,0
178,150.0,2015-07-06,38.4113,-122.0789,0.016,2781.43,770.3333333333334,102.25333333333333,0
179,150.0,2015-07-01,33.729828000000005,-116.00223899999999,0.0,3014.7833333333338,563.6166666666668,196.675,4
180,146.0,2015-08-18,40.1058823,-124.0720419,0.003333333333333333,2778.848333333333,759.0166666666668,111.23500000000001,4
181,137.0,2015-04-13,40.050833333333,-120.70166666667,0.17766666666666667,1928.515,696.9666666666666,176.03333333333327,0
182,135.0,2015-06-21,37.072561,-119.6958,0.30799999999999994,2685.7149999999997,686.7666666666668,157.95499999999996,2
183,128.0,2015-08-25,40.724897999999996,-122.96173999999999,0.010499999999999999,2984.7083333333335,436.88333333333316,112.10833333333335,5
184,122.0,2015-06-18,37.934982,-121.272244,0.103,2524.916666666667,1189.1833333333332,170.15,0
185,116.0,2015-07-23,41.29226,-121.17211699999999,0.924,2630.4166666666665,943.1666666666667,141.77333333333337,1
186,114.0,2015-08-13,38.052,-120.5577,0.0,2734.298333333334,1019.9833333333333,186.39833333333337,0
187,112.0,2015-08-15,37.83618,-120.61691,0.0,2734.4249999999993,1006.4000000000002,186.04500000000002,1
188,111.0,2015-06-30,40.721086,-120.629952,0.9478333333333333,2641.3333333333335,533.5166666666667,150.5033333333333,1
189,110.0,2015-09-03,38.450016,-121.340441,0.0,2821.2333333333327,786.2166666666666,116.71666666666668,0
190,110.0,2015-08-08,40.3506868,-121.77867990000001,0.005,2809.675000000001,983.7666666666668,149.515,2
191,110.0,2015-06-08,39.062032,-120.722718,1.3866666666666667,2209.9416666666666,1071.9833333333333,162.12666666666667,0
192,109.0,2015-09-11,40.475120000000004,-122.52541000000001,0.0,2951.075000000001,387.5166666666668,117.4,6
193,108.0,2015-09-08,38.04684,-120.30188000000001,0.0,2724.2916666666665,936.6666666666665,167.28666666666663,2
194,104.0,2015-10-02,39.8707,-121.8938,0.15083333333333335,2661.5333333333333,1049.4333333333332,71.50833333333331,4
195,100.0,2015-06-25,34.165974,-117.24387800000001,1.7396666666666667,2195.0049999999997,1032.216666666667,163.29999999999998,1
196,95.0,2015-09-19,36.5696373,-121.75560290000001,1.1278333333333335,1622.2416666666666,1592.016666666667,108.96000000000001,0
197,95.0,2015-07-10,35.7183,-121.0157,0.004833333333333334,2612.9266666666663,946.6833333333333,196.065,1
198,90.0,2015-07-30,40.49865,-122.20109,0.036166666666666666,3043.6949999999983,448.84999999999997,121.11666666666667,3
199,86.0,2015-07-30,36.49845,-118.9009,0.04616666666666667,2944.4433333333322,854.4,108.8466666666667,2
200,80.0,2015-06-26,32.6449163,-116.94543870000001,0.2846666666666666,2281.633333333333,1722.0166666666667,123.89333333333333,1
201,80.0,2015-06-01,33.729828000000005,-116.00223899999999,0.0,2660.3133333333335,621.0666666666667,226.41666666666657,1
202,77.0,2015-07-23,40.856421999999995,-121.101623,0.924,2630.4166666666665,943.1666666666667,141.77333333333337,1
203,75.0,2015-08-02,40.67868,-121.93243999999999,0.03183333333333333,3043.8299999999995,461.53333333333353,117.90499999999997,4
204,75.0,2015-07-29,40.509552,-122.19922700000001,0.03783333333333333,3030.8816666666667,456.99999999999994,121.76000000000002,1
205,75.0,2015-07-23,38.775999999999996,-120.404,0.07116666666666667,2640.271666666667,726.6333333333333,166.47833333333335,2
206,75.0,2015-07-01,39.665959,-121.601919,0.011333333333333332,2695.2616666666663,1282.2166666666667,85.41833333333332,0
207,72.0,2015-09-02,26.42,-121.0,0.4955,2481.4516666666673,1768.9333333333338,53.068333333333335,2
208,69.0,2015-08-20,41.587986,-122.53328700000002,0.22766666666666663,2759.6450000000004,669.1833333333329,110.26,3
209,67.0,2015-06-15,35.77937,-120.19481999999999,0.3288333333333333,2602.1466666666665,709.0666666666668,250.10999999999996,0
210,65.0,2015-08-01,34.85722,-116.181197,0.4903333333333334,2951.126666666666,563.7666666666667,261.1183333333333,4
211,60.0,2015-07-18,36.761006,-119.655019,0.19,2882.9583333333335,633.2333333333332,161.38500000000002,1
212,60.0,2015-06-19,40.875667,-121.033667,1.9126666666666665,2370.9950000000003,1102.8833333333334,138.38166666666666,0
213,60.0,2015-06-18,33.729828000000005,-116.00223899999999,0.0,2862.5283333333336,568.05,220.37166666666664,3
214,60.0,2015-06-18,37.570029999999996,-119.912861,0.064,2659.5716666666667,727.2666666666667,143.88000000000002,1
215,60.0,2015-06-16,38.260777000000004,-121.135426,0.41616666666666674,2562.225,1069.6166666666666,112.48333333333333,0
216,59.0,2015-08-03,40.3929,-122.40546,0.0305,3041.398333333333,461.7166666666668,117.83833333333334,5
217,58.0,2015-10-10,41.587986,-122.53328700000002,0.03183333333333334,2539.7583333333337,671.35,102.45333333333335,4
218,55.0,2015-08-23,34.23,-116.883,0.6666666666666666,2384.3950000000004,673.0666666666667,90.76999999999998,5
219,55.0,2015-08-09,33.4115972,-117.2886249,0.11633333333333334,2679.73,1220.2666666666669,92.59333333333333,5
220,55.0,2015-06-17,40.0133,-122.552,0.026500000000000003,2639.7366666666667,969.6833333333334,168.2416666666666,0
221,54.0,2015-07-12,34.0783472,-117.04878629999999,0.07566666666666666,2755.558333333333,831.2833333333335,122.57166666666669,2
222,53.0,2015-06-25,37.647139,-121.91248799999998,0.49083333333333334,2448.2466666666664,1060.4166666666667,117.91,2
223,52.0,2015-08-01,34.9522,-120.2903,0.21233333333333332,2398.44,1645.7333333333336,142.70499999999996,1
224,50.0,2015-11-07,34.15,-118.87944399999999,2.1608333333333336,2536.3233333333333,968.5999999999999,121.7983333333333,3
225,50.0,2015-07-30,39.433009999999996,-123.36316000000001,0.0071666666666666675,2803.5616666666674,748.45,111.495,2
226,45.0,2015-09-09,35.346629,-118.729506,0.6726666666666667,2889.9033333333327,785.8500000000001,109.21666666666665,2
227,45.0,2015-07-02,37.647139,-121.91248799999998,0.3791666666666666,2555.3283333333325,962.6666666666667,116.24166666666666,3
228,45.0,2015-06-05,36.761006,-119.655019,0.7656666666666666,2470.8333333333335,835.5500000000001,164.08166666666665,0
229,43.0,2015-07-09,41.592918,-120.71837,2.4323333333333332,2548.603333333334,859.2666666666665,112.78500000000001,0
230,42.0,2015-06-30,37.220695,-121.69051,0.06766666666666667,2453.618333333334,1291.7166666666662,178.92166666666665,0
231,40.0,2015-09-09,40.400196,-120.553075,0.184,2709.5166666666664,369.7833333333333,155.01333333333335,4
232,40.0,2015-07-28,37.24523,-121.20324,0.025333333333333333,2898.3616666666667,763.9000000000001,164.05666666666667,0
233,40.0,2015-07-10,38.1029,-122.1578,0.11850000000000001,2525.51,1204.4166666666665,160.20166666666668,1
234,38.0,2015-06-16,38.5287,-122.3415,0.2595,2387.4983333333334,1307.1499999999999,132.23999999999998,1
235,36.0,2015-06-09,38.5071,-122.32590400000001,0.2833333333333333,2338.5233333333335,1379.4499999999998,134.44166666666663,0
236,35.0,2015-09-08,40.0,41.46,0.006333333333333333,3221.981666666667,919.3999999999999,155.55999999999995,6
237,35.0,2015-07-03,38.785612,-120.534225,0.4371666666666667,2587.2916666666665,721.3333333333334,167.6383333333333,1
238,35.0,2015-06-28,39.7806004,-123.24821399999999,0.020999999999999998,2660.966666666666,807.3666666666668,112.7133333333333,0
239,30.0,2015-09-22,39.080999999999996,-121.194,0.081,2716.4266666666667,829.1666666666667,125.92333333333333,1
240,30.0,2015-08-29,41.12362,-121.19425600000001,0.13766666666666666,2633.7866666666664,765.5999999999999,156.23166666666668,3
241,30.0,2015-08-03,39.33303,-121.18735,0.018333333333333333,2814.33,889.4666666666668,110.34333333333335,1
242,29.0,2015-11-11,34.358740999999995,-119.13314299999999,0.012666666666666666,2538.2516666666666,1093.4333333333334,113.10999999999999,4
243,26.0,2015-07-22,38.9361,-121.1548,0.09416666666666668,2864.033333333334,665.1333333333334,101.30833333333332,1
244,25.0,2015-07-24,32.682547,-116.51683999999999,0.9778333333333333,2411.9600000000005,1753.6833333333332,118.7516666666667,3
